adtEndDd,adtFrDd,clCd,clCdNm,curAmt,npayCd,npayKorNm,sgguCd,sgguCdNm,sidoCd,sidoCdNm,sno,yadmNm,yadmNpayCdNm,ykiho,urlAddr
99991231,20250903,21,병원,10000,PDZ010002,제증명수수료/진단서/근로능력평가용,110001,강남구,110000,서울,10,청담병원,근로능력평가용진단서,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,60000,EB4710000,"초음파검사료(진단초음파)/근골격, 연부-연부조직 초음파/정밀 ",110001,강남구,110000,서울,98,청담병원,"근골격,연부-관절 정밀초음파-(1)(편측)",JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,180000,3Z5200302,예방접종료/대상포진/조스타박스주,110001,강남구,110000,서울,69,청담병원,조스타박스주,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,1000,PDZ160000,제증명수수료/제증명서 사본,110001,강남구,110000,서울,28,청담병원,기타증명서 추가사본,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,80000,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],110001,강남구,110000,서울,5,청담병원,체외충격파치료(1) [근골격계질환],JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,20000,PDE010001,제증명수수료/영문진단서/일반,110001,강남구,110000,서울,31,청담병원,영문진단서(일반),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,100,PDZ110102,제증명수수료/진료기록사본/6매 이상,110001,강남구,110000,서울,75,청담병원,진료기록사본(6매이상),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,1000,PDZ160000,제증명수수료/제증명서 사본,110001,강남구,110000,서울,104,청담병원,입퇴원확인서(1장 추가당),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,40000,PDZ070001,제증명수수료/장애 정도 심사용 진단서/신체적장애,110001,강남구,110000,서울,12,청담병원,장애진단서(일반장애),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,150000,PDZ020002,제증명수수료/상해진단서/3주 이상,110001,강남구,110000,서울,23,청담병원,상해진단서(3주이상),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,100000,EB4710000,"초음파검사료(진단초음파)/근골격, 연부-연부조직 초음파/정밀 ",110001,강남구,110000,서울,100,청담병원,"근골격,연부-관절 정밀초음파-(3)(편측)",JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,70000,MZ0090000,이학요법료/전산화 인지재활치료[주의·기억],110001,강남구,110000,서울,67,청담병원,전산화 인지재활치료[주의·기억-1],JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,50000,PDZ140001,제증명수수료/향후진료비추정서/천만원 미만,110001,강남구,110000,서울,24,청담병원,향후진료비추정서(천만원미만),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,80000,MX1220000,이학요법료/도수치료,110001,강남구,110000,서울,51,청담병원,도수치료 1(비급여),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,90000,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],110001,강남구,110000,서울,35,청담병원,체외충격파치치료(1-1),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,320000,MX1220000,이학요법료/도수치료,110001,강남구,110000,서울,90,청담병원,도수치료 4(비급여),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,120000,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],110001,강남구,110000,서울,7,청담병원,체외충격파치료(3) [근골격계질환],JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,380000,ABZ010001,상급병실료/1인실,110001,강남구,110000,서울,76,청담병원,1인실(A),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,130000,SZ0840000,처치 및 수술료(근골)/체외충격파치료[근골격계질환],110001,강남구,110000,서울,37,청담병원,체외충격파치치료(3-1),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,40000,EB4640000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/슬관절",110001,강남구,110000,서울,42,청담병원,"근골격,연부-관절 일반초음파-슬관절(편측)",JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,40000,EB4630000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/주관절",110001,강남구,110000,서울,45,청담병원,"근골격,연부-관절 일반초음파-주관절(편측)",JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,19000,MZ0070000,이학요법료/신장분사치료,110001,강남구,110000,서울,64,청담병원,신장분사치료(stretch and spray therapy)(1근육),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,20000,PDZ080000,제증명수수료/병무용진단서,110001,강남구,110000,서울,15,청담병원,병사용진단서,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,80000,MY1430000,이학요법료/증식치료/척추부위,110001,강남구,110000,서울,56,청담병원,MY143 (척추부위 증식치료),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,3000,PDZ090002,제증명수수료/확인서/입퇴원,110001,강남구,110000,서울,16,청담병원,입퇴원확인서,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,1000,PDZ170000,제증명수수료/장애인증명서,110001,강남구,110000,서울,21,청담병원,장애인증명서(소득공제용),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,3000,PDZ090004,제증명수수료/확인서/통원,110001,강남구,110000,서울,17,청담병원,통원확인서,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,75000,MZ0060000,이학요법료/언어치료,110001,강남구,110000,서울,63,청담병원,언어치료(비급여),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,40000,EB4670000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/손목관절",110001,강남구,110000,서울,48,청담병원,"근골격,연부-관절 일반초음파-손목관절(편측)",JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,20000,PDZ010001,제증명수수료/진단서/건강,110001,강남구,110000,서울,9,청담병원,진단서(건강진단서),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,40000,EB4680000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/발목관절",110001,강남구,110000,서울,49,청담병원,"근골격,연부-관절 일반초음파-발목관절(편측)",JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,40000,PDZ070002,제증명수수료/장애 정도 심사용 진단서/정신적장애,110001,강남구,110000,서울,13,청담병원,장애진단서(정신지체 및 발달장애),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,170000,EZ7770000,"기능 검사료(외피, 근골 기능 검사)/동적 족저압측정",110001,강남구,110000,서울,87,청담병원,동적족저압측정-보행.균형,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,21,병원,100000,PDZ020001,제증명수수료/상해진단서/3주 미만,110001,강남구,110000,서울,22,청담병원,상해진단서(3주미만),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,http://www.cdrusk.co.kr/renewal/sub/sub07/sub0701.php?ptype=view&idx=5815&page=1&code=payment
99991231,20250903,28,요양병원,10000,PDZ110004,제증명수수료/진료기록영상/CD,110001,강남구,110000,서울,3,강남구립행복요양병원,영상진료기록 CD복사 1매,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,http://www.gangnamguhospital.kr/Module/Uninsured/Uninsured.asp
99991231,20251114,28,요양병원,40000,MX1220000,이학요법료/도수치료,110001,강남구,110000,서울,10,강남구립행복요양병원,도수치료(복잡),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,http://www.gangnamguhospital.kr/Module/Uninsured/Uninsured.asp
99991231,20251114,28,요양병원,100,PDZ110102,제증명수수료/진료기록사본/6매 이상,110001,강남구,110000,서울,19,강남구립행복요양병원,의무기록 사본 발급(추가 장당),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,http://www.gangnamguhospital.kr/Module/Uninsured/Uninsured.asp
99991231,20251114,28,요양병원,300000,ABZ010001,상급병실료/1인실,110001,강남구,110000,서울,15,강남구립행복요양병원,"병실차액 300,000원-1인실",JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,http://www.gangnamguhospital.kr/Module/Uninsured/Uninsured.asp
99991231,20251114,28,요양병원,50000,MZ0060000,이학요법료/언어치료,110001,강남구,110000,서울,9,강남구립행복요양병원,[비]언어치료,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,http://www.gangnamguhospital.kr/Module/Uninsured/Uninsured.asp
99991231,20251114,28,요양병원,70000,480510000,한방 시술 및 처치료/한방 향기요법,110001,강남구,110000,서울,17,강남구립행복요양병원,향기요법G,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,http://www.gangnamguhospital.kr/Module/Uninsured/Uninsured.asp
99991231,20250903,28,요양병원,1000,PDZ160000,제증명수수료/제증명서 사본,110001,강남구,110000,서울,18,강남구립행복요양병원,제증명사본발급,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,http://www.gangnamguhospital.kr/Module/Uninsured/Uninsured.asp
99991231,20250903,28,요양병원,20000,PDZ010000,제증명수수료/진단서/일반,110001,강남구,110000,서울,7,강남구립행복요양병원,일반진단서,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,http://www.gangnamguhospital.kr/Module/Uninsured/Uninsured.asp
99991231,20251114,28,요양병원,55000,FZ6880000,기능 검사료(신경계 기능검사)/발음 및 발성검사,110001,강남구,110000,서울,13,강남구립행복요양병원,[비]발음 및 발성 평가(마비말),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,http://www.gangnamguhospital.kr/Module/Uninsured/Uninsured.asp
99991231,20251114,28,요양병원,55000,FZ6890000,기능 검사료(신경계 기능검사)/언어전반진단검사,110001,강남구,110000,서울,12,강남구립행복요양병원,[비]언어전반진단검사(실어증),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,http://www.gangnamguhospital.kr/Module/Uninsured/Uninsured.asp
99991231,20250903,28,요양병원,20000,PDZ010001,제증명수수료/진단서/건강,110001,강남구,110000,서울,6,강남구립행복요양병원,건강진단서,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,http://www.gangnamguhospital.kr/Module/Uninsured/Uninsured.asp
99991231,20250903,28,요양병원,10000,PDZ030000,제증명수수료/사망진단서,110001,강남구,110000,서울,5,강남구립행복요양병원,사망진단서,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,http://www.gangnamguhospital.kr/Module/Uninsured/Uninsured.asp
99991231,20251114,28,요양병원,70000,MX1220000,이학요법료/도수치료,110001,강남구,110000,서울,11,강남구립행복요양병원,도수치료(특수),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,http://www.gangnamguhospital.kr/Module/Uninsured/Uninsured.asp
99991231,20251114,28,요양병원,40000,ABZ040001,상급병실료/4인실,110001,강남구,110000,서울,14,강남구립행복요양병원,"병실차액 40,000원-4인실",JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,http://www.gangnamguhospital.kr/Module/Uninsured/Uninsured.asp
99991231,20251114,28,요양병원,250000,ABZ010001,상급병실료/1인실,110001,강남구,110000,서울,16,강남구립행복요양병원,"병실차액 250,000원-1인실",JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,http://www.gangnamguhospital.kr/Module/Uninsured/Uninsured.asp
99991231,20250903,28,요양병원,2000,PDZ090002,제증명수수료/확인서/입퇴원,110001,강남구,110000,서울,4,강남구립행복요양병원,입퇴원확인서,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,http://www.gangnamguhospital.kr/Module/Uninsured/Uninsured.asp
99991231,20250903,28,요양병원,1000,PDZ110101,제증명수수료/진료기록사본/1~5매,110001,강남구,110000,서울,2,강남구립행복요양병원,의무기록 사본 발급(기본5매까지),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,http://www.gangnamguhospital.kr/Module/Uninsured/Uninsured.asp
99991231,20251114,28,요양병원,50000,MZ0090000,이학요법료/전산화 인지재활치료[주의·기억],110001,강남구,110000,서울,8,강남구립행복요양병원,[비]전산화 인지재활 치료(Cotras),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,http://www.gangnamguhospital.kr/Module/Uninsured/Uninsured.asp
99991231,20251114,28,요양병원,40000,480510000,한방 시술 및 처치료/한방 향기요법,110001,강남구,110000,서울,1,강남구립행복요양병원,향기요법A,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,http://www.gangnamguhospital.kr/Module/Uninsured/Uninsured.asp
99991231,20250903,28,요양병원,100000,PDZ070003,제증명수수료/후유장애진단서,110001,강남구,110000,서울,17,네이처요양병원,후유장애진단서,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjEyMjIjNjEjJDEjJDQjJDgz,https://www.naturehospital.co.kr/%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD/gongjisahang/bigeubyeo-annae-2025-05-28-gijun
99991231,20250903,28,요양병원,100000,PDZ140002,제증명수수료/향후진료비추정서/천만원 이상,110001,강남구,110000,서울,8,네이처요양병원,향후치료비추정서(천만원이상),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjEyMjIjNjEjJDEjJDQjJDgz,https://www.naturehospital.co.kr/%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD/gongjisahang/bigeubyeo-annae-2025-05-28-gijun
99991231,20250903,28,요양병원,250000,ABZ010001,상급병실료/1인실,110001,강남구,110000,서울,1,네이처요양병원,병실차액(250)1인실,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjEyMjIjNjEjJDEjJDQjJDgz,https://www.naturehospital.co.kr/%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD/gongjisahang/bigeubyeo-annae-2025-05-28-gijun
99991231,20250903,28,요양병원,80000,MX1220000,이학요법료/도수치료,110001,강남구,110000,서울,32,네이처요양병원,도수치료A-OS,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjEyMjIjNjEjJDEjJDQjJDgz,https://www.naturehospital.co.kr/%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD/gongjisahang/bigeubyeo-annae-2025-05-28-gijun
99991231,20250903,28,요양병원,35000,MX1220000,이학요법료/도수치료,110001,강남구,110000,서울,36,네이처요양병원,도수치료A-15,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjEyMjIjNjEjJDEjJDQjJDgz,https://www.naturehospital.co.kr/%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD/gongjisahang/bigeubyeo-annae-2025-05-28-gijun
99991231,20250903,28,요양병원,220000,ABZ020001,상급병실료/2인실,110001,강남구,110000,서울,80,네이처요양병원,병실차액(220)2인실,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjEyMjIjNjEjJDEjJDQjJDgz,https://www.naturehospital.co.kr/%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD/gongjisahang/bigeubyeo-annae-2025-05-28-gijun
99991231,20250903,28,요양병원,1000,PDZ110101,제증명수수료/진료기록사본/1~5매,110001,강남구,110000,서울,5,네이처요양병원,진료기록사본(1매~5매),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjEyMjIjNjEjJDEjJDQjJDgz,https://www.naturehospital.co.kr/%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD/gongjisahang/bigeubyeo-annae-2025-05-28-gijun
99991231,20250903,28,요양병원,20000,PDE010001,제증명수수료/영문진단서/일반,110001,강남구,110000,서울,44,네이처요양병원,영문진단서,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjEyMjIjNjEjJDEjJDQjJDgz,https://www.naturehospital.co.kr/%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD/gongjisahang/bigeubyeo-annae-2025-05-28-gijun
99991231,20250903,28,요양병원,100000,MZ0060000,이학요법료/언어치료,110001,강남구,110000,서울,84,네이처요양병원,언어치료(60분),JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjEyMjIjNjEjJDEjJDQjJDgz,https://www.naturehospital.co.kr/%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD/gongjisahang/bigeubyeo-annae-2025-05-28-gijun
99991231,20250903,28,요양병원,1000,PDZ160000,제증명수수료/제증명서 사본,110001,강남구,110000,서울,3,네이처요양병원,제증명 사본,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjEyMjIjNjEjJDEjJDQjJDgz,https://www.naturehospital.co.kr/%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD/gongjisahang/bigeubyeo-annae-2025-05-28-gijun
99991231,20250903,28,요양병원,270000,ABZ010001,상급병실료/1인실,110001,강남구,110000,서울,78,네이처요양병원,병실차액(270)1인실,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjEyMjIjNjEjJDEjJDQjJDgz,https://www.naturehospital.co.kr/%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD/gongjisahang/bigeubyeo-annae-2025-05-28-gijun
